Year,MatchID,RoundID,Match_Date,Match_Time,Day_of_Week,Month,Stage_Std,Stage_Order,Stage_Raw,Days_Into_Tournament,Rest_Days,Stadium,City,Host_Country,Home_Team,Away_Team,Tournament_Host,Is_Host_Home,Is_Host_Away,Player_Team,Team_Initials,Player_Name,Shirt_Number,Coach,Is_Starter,Is_Substitute,Is_Captain,Is_GK,Is_Home_Team,Is_Host_Team,Goals,Own_Goals,Goals_Fully_Attributed,Yellow_Cards,Red_Cards,Second_Yellow_Red,Effective_Red_Cards,Suspended_Next_Match,Penalties_Scored,Missed_Penalties,Subbed_In,Subbed_Out,Match_Result,Win_Conditions,Team_Won,Team_Goals_For,Team_Goals_Against,Total_Goals,Goal_Diff,HT_Home_Goals,HT_Away_Goals,Attendance,Tournament_Winner,Qualified_Teams,Tournament_Matches,Tournament_Total_Goals
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Alex THEPOT,,CAUDRON Raoul (FRA),True,False,False,True,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Oscar BONFIGLIO,,LUQUE Juan (MEX),True,False,False,True,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Marcel LANGILLER,,CAUDRON Raoul (FRA),True,False,False,False,True,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Juan CARRENO,,LUQUE Juan (MEX),True,False,False,False,False,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Ernest LIBERATI,,CAUDRON Raoul (FRA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Rafael GARZA,,LUQUE Juan (MEX),True,False,True,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Andre MASCHINOT,,CAUDRON Raoul (FRA),True,False,False,False,True,False,2,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Hilario LOPEZ,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Etienne MATTLER,,CAUDRON Raoul (FRA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Dionisio MEJIA,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Marcel PINEL,,CAUDRON Raoul (FRA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Felipe ROSAS,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Alex VILLAPLANE,,CAUDRON Raoul (FRA),True,False,True,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Manuel ROSAS,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Lucien LAURENT,,CAUDRON Raoul (FRA),True,False,False,False,True,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Jose RUIZ,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Marcel CAPELLE,,CAUDRON Raoul (FRA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Alfredo SANCHEZ,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Augustin CHANTREL,,CAUDRON Raoul (FRA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Efrain AMEZCUA,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Edmond DELFOUR,,CAUDRON Raoul (FRA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Luis PEREZ,,LUQUE Juan (MEX),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Celestin DELMER,,CAUDRON Raoul (FRA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Isidoro SOTA,,LUQUE Juan (MEX),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Andre TASSIN,,CAUDRON Raoul (FRA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Jesus CASTRO,,LUQUE Juan (MEX),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Nouma ANDOIRE,,CAUDRON Raoul (FRA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Felipe OLIVARES,,LUQUE Juan (MEX),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Jean LAURENT,,CAUDRON Raoul (FRA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Raimundo RODRIGUEZ,,LUQUE Juan (MEX),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,France,FRA,Emile VEINANTE,,CAUDRON Raoul (FRA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,4,1,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Roberto GAYON,,LUQUE Juan (MEX),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1096,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 1,1,,Pocitos,Montevideo,Uruguay,France,Mexico,Uruguay,False,False,Mexico,MEX,Francisco GARZA GUTIERREZ,,LUQUE Juan (MEX),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,4,5,3,3,0,4444,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Jimmy DOUGLAS,,MILLAR Bob (USA),True,False,False,True,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Arnold BADJOU,,GOETINCK Hector (BEL),True,False,False,True,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Tom FLORIE,,MILLAR Bob (USA),True,False,True,False,True,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Jean DE CLERQ,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Jimmy GALLAGHER,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Jan DIDDENS,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Billy GONSALVES,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Auguste HELLEMANS,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Bart McGHEE,,MILLAR Bob (USA),True,False,False,False,True,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Nikolaas HOYDONCKX,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,George MOORHOUSE,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Jacques MOESCHAL,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Bert PATENAUDE,,MILLAR Bob (USA),True,False,False,False,True,False,1,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Theodore NOUWENS,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Ralph TRACY,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Fernand ADAMS,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Alexander WOOD,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Louis VERSYP,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Andrew AULD,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Bernard VOORHOOF,,GOETINCK Hector (BEL),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Jim BROWN,,MILLAR Bob (USA),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Pierre BRAINE,,GOETINCK Hector (BEL),True,False,True,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Frank VAUGHN,,MILLAR Bob (USA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Alexis CHANTRAINE,,GOETINCK Hector (BEL),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Mike BOOKIE,,MILLAR Bob (USA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Jean DE BIE,,GOETINCK Hector (BEL),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Jim GENTLE,,MILLAR Bob (USA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Andre SAEYS,,GOETINCK Hector (BEL),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Phil SLONE,,MILLAR Bob (USA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Henri DE DEKEN,,GOETINCK Hector (BEL),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,USA,USA,Arnie OLIVER,,MILLAR Bob (USA),False,True,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,3,0,3,3,2,0,18346,Uruguay,13,18,70
1930,1090,201,1930-07-13,15:00,Sunday,7,Group Stage,1,Group 4,1,,Parque Central,Montevideo,Uruguay,USA,Belgium,Uruguay,False,False,Belgium,BEL,Gerard DELBEKE,,GOETINCK Hector (BEL),False,True,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,0,3,3,3,2,0,18346,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Yugoslavia,YUG,Milovan JAKSIC,,SIMONOVIC Bosko (YUG),True,False,False,True,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,2,1,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Brazil,BRA,JOEL,,DE CARVALHO Pindaro (BRA),True,False,False,True,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,2,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Yugoslavia,YUG,Blagoje MARJANOVIC,,SIMONOVIC Bosko (YUG),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,2,1,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Brazil,BRA,TEOPHILO,,DE CARVALHO Pindaro (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,2,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Yugoslavia,YUG,Dragan MIHAJLOVIC,,SIMONOVIC Bosko (YUG),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,2,1,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Brazil,BRA,POLY,,DE CARVALHO Pindaro (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,2,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Yugoslavia,YUG,Milorad ARSENIJEVIC,,SIMONOVIC Bosko (YUG),True,False,False,False,True,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,True,2,1,3,1,2,0,24059,Uruguay,13,18,70
1930,1093,201,1930-07-14,12:45,Monday,7,Group Stage,1,Group 2,1,,Parque Central,Montevideo,Uruguay,Yugoslavia,Brazil,Uruguay,False,False,Brazil,BRA,FAUSTO,,DE CARVALHO Pindaro (BRA),True,False,False,False,False,False,0,0,True,0,0,0,0,False,0,0,0,0,Home Win,Normal,False,1,2,3,1,2,0,24059,Uruguay,13,18,70
